ticker,date,open,high,low,close,volume
AAPL,2023-09-01 09:58:00,189.36438326835636,189.9262270821465,188.21043994161815,189.4849223666721,45685611
AAPL,2023-09-01 09:59:00,189.36417319774628,189.92623749838936,188.2103236224916,189.48496403164333,45685532
AAPL,2023-09-01 10:00:00,189.36396312713623,189.92624791463217,188.21020730336508,189.4850056966146,45685454
AAPL,2023-09-01 10:01:00,189.36375305652615,189.926258330875,188.2100909842385,189.48504736158583,45685375
AAPL,2023-09-01 10:02:00,189.36354298591613,189.92626874711777,188.209974665112,189.48508902655703,45685297
AAPL,2023-09-01 10:03:00,189.3633329153061,189.9262791633606,188.20985834598545,189.48513069152835,45685218
AAPL,2023-09-01 10:04:00,189.36312284469605,189.9262895796034,188.2097420268589,189.4851723564996,45685139
AAPL,2023-09-01 10:05:00,189.362912774086,189.92629999584625,188.2096257077323,189.4852140214708,45685061
AAPL,2023-09-01 10:06:00,189.36270270347595,189.92631041208904,188.20950938860577,189.4852556864421,45684982
AAPL,2023-09-01 10:07:00,189.3624926328659,189.92632082833185,188.2093930694792,189.4852973514133,45684904
AAPL,2023-09-01 10:08:00,189.36228256225587,189.92633124457464,188.20927675035264,189.48533901638456,45684825
AAPL,2023-09-01 10:09:00,189.36207249164585,189.92634166081743,188.20916043122608,189.4853806813558,45684746
AAPL,2023-09-01 10:10:00,189.36186242103577,189.92635207706027,188.20904411209955,189.48542234632703,45684668
AAPL,2023-09-01 10:11:00,189.3616523504257,189.9263624933031,188.208927792973,189.4854640112983,45684589
AAPL,2023-09-01 10:12:00,189.3614422798157,189.9263729095459,188.2088114738464,189.48550567626955,45684511
AAPL,2023-09-01 10:13:00,189.36123220920564,189.92638332578872,188.2086951547199,189.4855473412408,45684432
AAPL,2023-09-01 10:14:00,189.3610221385956,189.9263937420315,188.20857883559333,189.485589006212,45684354
AAPL,2023-09-01 10:15:00,189.36081206798556,189.92640415827432,188.2084625164668,189.4856306711833,45684275
AAPL,2023-09-01 10:16:00,189.36060199737548,189.92641457451717,188.20834619734023,189.4856723361545,45684196
AAPL,2023-09-01 10:17:00,189.36039192676543,189.92642499075995,188.20822987821367,189.48571400112576,45684118
AAPL,2023-09-01 10:18:00,189.3601818561554,189.9264354070028,188.2081135590871,189.485755666097,45684039
AAPL,2023-09-01 10:19:00,189.35997178554533,189.9264458232456,188.20799723996055,189.48579733106823,45683961
AAPL,2023-09-01 10:20:00,189.3597617149353,189.9264562394884,188.207880920834,189.4858389960395,45683882
AAPL,2023-09-01 10:21:00,189.35955164432525,189.9264666557312,188.20776460170745,189.48588066101075,45683804
AAPL,2023-09-01 10:22:00,189.3593415737152,189.926477071974,188.2076482825809,189.485922325982,45683725
AAPL,2023-09-01 10:23:00,189.3591315031052,189.9264874882168,188.2075319634544,189.4859639909532,45683646
AAPL,2023-09-01 10:24:00,189.35892143249512,189.92649790445964,188.2074156443278,189.4860056559245,45683568
AAPL,2023-09-01 10:25:00,189.35871136188507,189.92650832070245,188.20729932520123,189.4860473208957,45683489
AAPL,2023-09-01 10:26:00,189.35850129127505,189.92651873694527,188.2071830060747,189.48608898586696,45683411
AAPL,2023-09-01 10:27:00,189.35829122066497,189.92652915318808,188.2070666869481,189.48613065083825,45683332
AAPL,2023-09-01 10:28:00,189.35808115005491,189.92653956943087,188.2069503678216,189.48617231580943,45683254
AAPL,2023-09-01 10:29:00,189.3578710794449,189.9265499856737,188.20683404869504,189.48621398078072,45683175
AAPL,2023-09-01 10:30:00,189.35766100883484,189.9265604019165,188.20671772956848,189.48625564575195,45683096
AAPL,2023-09-01 10:31:00,189.3574509382248,189.9265708181593,188.20660141044192,189.4862973107232,45683018
AAPL,2023-09-01 10:32:00,189.35724086761476,189.9265812344021,188.2064850913154,189.48633897569445,45682939
AAPL,2023-09-01 10:33:00,189.3570307970047,189.92659165064492,188.2063687721888,189.4863806406657,45682861
AAPL,2023-09-01 10:34:00,189.35682072639463,189.9266020668877,188.20625245306223,189.48642230563692,45682782
AAPL,2023-09-01 10:35:00,189.3566106557846,189.92661248313053,188.20613613393573,189.48646397060816,45682703
AAPL,2023-09-01 10:36:00,189.35640058517453,189.92662289937337,188.2060198148092,189.48650563557945,45682625
AAPL,2023-09-01 10:37:00,189.3561905145645,189.9266333156162,188.2059034956826,189.48654730055068,45682546
AAPL,2023-09-01 10:38:00,189.35598044395448,189.926643731859,188.20578717655604,189.48658896552192,45682468
AAPL,2023-09-01 10:39:00,189.35577037334443,189.92665414810185,188.2056708574295,189.48663063049315,45682389
AAPL,2023-09-01 10:40:00,189.3555603027344,189.9266645643446,188.20555453830292,189.4866722954644,45682311
AAPL,2023-09-01 10:41:00,189.35535023212432,189.92667498058745,188.2054382191764,189.48671396043565,45682232
AAPL,2023-09-01 10:42:00,189.35514016151427,189.92668539683024,188.20532190004985,189.4867556254069,45682153
AAPL,2023-09-01 10:43:00,189.35493009090425,189.92669581307305,188.2052055809233,189.48679729037812,45682075
AAPL,2023-09-01 10:44:00,189.3547200202942,189.92670622931587,188.20508926179676,189.48683895534936,45681996
AAPL,2023-09-01 10:45:00,189.35450994968411,189.92671664555868,188.2049729426702,189.48688062032065,45681918
AAPL,2023-09-01 10:46:00,189.3542998790741,189.9267270618015,188.20485662354363,189.48692228529188,45681839
AAPL,2023-09-01 10:47:00,189.35408980846404,189.9267374780443,188.20474030441707,189.48696395026312,45681761
AAPL,2023-09-01 10:48:00,189.353879737854,189.9267478942871,188.2046239852905,189.4870056152344,45681682
AAPL,2023-09-01 10:49:00,189.353669667244,189.92675831052992,188.204507666164,189.4870472802056,45681603
AAPL,2023-09-01 10:50:00,189.3534595966339,189.92676872677276,188.20439134703744,189.48708894517688,45681525
AAPL,2023-09-01 10:51:00,189.35324952602383,189.92677914301555,188.20427502791088,189.4871306101481,45681446
AAPL,2023-09-01 10:52:00,189.3530394554138,189.9267895592584,188.20415870878432,189.48717227511932,45681368
AAPL,2023-09-01 10:53:00,189.35282938480375,189.92679997550115,188.20404238965776,189.4872139400906,45681289
AAPL,2023-09-01 10:54:00,189.35261931419373,189.926810391744,188.2039260705312,189.48725560506185,45681211
AAPL,2023-09-01 10:55:00,189.35240924358368,189.9268208079868,188.20380975140463,189.48729727003308,45681132
AAPL,2023-09-01 10:56:00,189.35219917297363,189.9268312242296,188.2036934322781,189.48733893500437,45681053
AAPL,2023-09-01 10:57:00,189.3519891023636,189.9268416404724,188.20357711315157,189.4873805999756,45680975
AAPL,2023-09-01 10:58:00,189.35177903175355,189.92685205671523,188.203460794025,189.48742226494684,45680896
AAPL,2023-09-01 10:59:00,189.3515689611435,189.926862472958,188.20334447489844,189.48746392991808,45680818
AAPL,2023-09-01 11:00:00,189.35135889053345,189.92687288920084,188.20322815577188,189.4875055948893,45680739
AAPL,2023-09-01 11:01:00,189.3511488199234,189.92688330544365,188.20311183664532,189.48754725986055,45680661
AAPL,2023-09-01 11:02:00,189.35093874931331,189.92689372168647,188.2029955175188,189.4875889248318,45680582
AAPL,2023-09-01 11:03:00,189.3507286787033,189.92690413792928,188.20287919839225,189.48763058980305,45680503
AAPL,2023-09-01 11:04:00,189.35051860809327,189.9269145541721,188.2027628792657,189.4876722547743,45680425
AAPL,2023-09-01 11:05:00,189.3503085374832,189.9269249704149,188.20264656013916,189.48771391974557,45680346
AAPL,2023-09-01 11:06:00,189.3500984668732,189.9269353866577,188.20253024101257,189.4877555847168,45680268
AAPL,2023-09-01 11:07:00,189.3498883962631,189.9269458029005,188.20241392188603,189.48779724968804,45680189
AAPL,2023-09-01 11:08:00,189.3496783256531,189.9269562191433,188.20229760275947,189.48783891465928,45680110
AAPL,2023-09-01 11:09:00,189.34946825504304,189.92696663538612,188.2021812836329,189.4878805796305,45680032
AAPL,2023-09-01 11:10:00,189.34925818443295,189.92697705162897,188.20206496450635,189.48792224460175,45679953
AAPL,2023-09-01 11:11:00,189.34904811382293,189.92698746787175,188.20194864537984,189.487963909573,45679875
AAPL,2023-09-01 11:12:00,189.34883804321288,189.92699788411457,188.20183232625325,189.48800557454427,45679796
AAPL,2023-09-01 11:13:00,189.34862797260288,189.9270083003574,188.2017160071267,189.4880472395155,45679718
AAPL,2023-09-01 11:14:00,189.3484179019928,189.9270187166002,188.20159968800016,189.4880889044868,45679639
AAPL,2023-09-01 11:15:00,189.34820783138275,189.92702913284305,188.2014833688736,189.488130569458,45679560
AAPL,2023-09-01 11:16:00,189.3479977607727,189.92703954908583,188.20136704974703,189.48817223442924,45679482
AAPL,2023-09-01 11:17:00,189.34778769016265,189.92704996532865,188.2012507306205,189.4882138994005,45679403
AAPL,2023-09-01 11:18:00,189.34757761955265,189.9270603815715,188.20113441149397,189.4882555643717,45679325
AAPL,2023-09-01 11:19:00,189.34736754894257,189.92707079781425,188.20101809236735,189.488297229343,45679246
AAPL,2023-09-01 11:20:00,189.3471574783325,189.92708121405707,188.20090177324084,189.48833889431424,45679168
AAPL,2023-09-01 11:21:00,189.34694740772247,189.92709163029988,188.20078545411428,189.48838055928547,45679089
AAPL,2023-09-01 11:22:00,189.3467373371124,189.9271020465427,188.2006691349877,189.48842222425677,45679010
AAPL,2023-09-01 11:23:00,189.3465272665024,189.92711246278552,188.2005528158612,189.488463889228,45678932
AAPL,2023-09-01 11:24:00,189.34631719589237,189.92712287902836,188.20043649673465,189.4885055541992,45678853
AAPL,2023-09-01 11:25:00,189.3461071252823,189.92713329527112,188.2003201776081,189.48854721917047,45678775
AAPL,2023-09-01 11:26:00,189.34589705467224,189.92714371151396,188.2002038584815,189.4885888841417,45678696
AAPL,2023-09-01 11:27:00,189.34568698406216,189.92715412775675,188.20008753935497,189.48863054911297,45678618
AAPL,2023-09-01 11:28:00,189.34547691345216,189.9271645439996,188.1999712202284,189.4886722140842,45678539
AAPL,2023-09-01 11:29:00,189.3452668428421,189.9271749602424,188.19985490110184,189.48871387905544,45678460
AAPL,2023-09-01 11:30:00,189.34505677223208,189.9271853764852,188.1997385819753,189.4887555440267,45678382
AAPL,2023-09-01 11:31:00,189.344846701622,189.927195792728,188.19962226284875,189.48879720899797,45678303
AAPL,2023-09-01 11:32:00,189.34463663101195,189.9272062089708,188.1995059437222,189.4888388739692,45678225
AAPL,2023-09-01 11:33:00,189.34442656040196,189.9272166252136,188.19938962459565,189.48888053894044,45678146
AAPL,2023-09-01 11:34:00,189.34421648979188,189.92722704145643,188.1992733054691,189.48892220391167,45678067
AAPL,2023-09-01 11:35:00,189.34400641918185,189.92723745769925,188.19915698634253,189.48896386888293,45677989
AAPL,2023-09-01 11:36:00,189.34379634857177,189.9272478739421,188.199040667216,189.48900553385417,45677910
AAPL,2023-09-01 11:37:00,189.3435862779617,189.92725829018488,188.19892434808943,189.4890471988254,45677832
AAPL,2023-09-01 11:38:00,189.3433762073517,189.92726870642767,188.19880802896287,189.48908886379667,45677753
AAPL,2023-09-01 11:39:00,189.34316613674164,189.92727912267048,188.1986917098363,189.4891305287679,45677675
AAPL,2023-09-01 11:40:00,189.3429560661316,189.9272895389133,188.19857539070975,189.48917219373917,45677596
AAPL,2023-09-01 11:41:00,189.34274599552157,189.9272999551561,188.1984590715832,189.4892138587104,45677517
AAPL,2023-09-01 11:42:00,189.3425359249115,189.92731037139893,188.19834275245665,189.48925552368163,45677439
AAPL,2023-09-01 11:43:00,189.34232585430144,189.92732078764172,188.1982264333301,189.4892971886529,45677360
AAPL,2023-09-01 11:44:00,189.3421157836914,189.9273312038845,188.1981101142036,189.48933885362413,45677282
AAPL,2023-09-01 11:45:00,189.34190571308136,189.92734162012732,188.197993795077,189.48938051859537,45677203
AAPL,2023-09-01 11:46:00,189.3416956424713,189.92735203637017,188.1978774759505,189.48942218356663,45677125
AAPL,2023-09-01 11:47:00,189.34148557186128,189.92736245261295,188.1977611568239,189.48946384853787,45677046
AAPL,2023-09-01 11:48:00,189.34127550125123,189.9273728688558,188.1976448376973,189.4895055135091,45676967
AAPL,2023-09-01 11:49:00,189.3410654306412,189.9273832850986,188.1975285185708,189.4895471784804,45676889
AAPL,2023-09-01 11:50:00,189.34085536003116,189.92739370134143,188.19741219944424,189.4895888434516,45676810
AAPL,2023-09-01 11:51:00,189.34064528942108,189.92740411758425,188.19729588031768,189.4896305084229,45676732
AAPL,2023-09-01 11:52:00,189.34043521881105,189.92741453382703,188.19717956119115,189.4896721733941,45676653
AAPL,2023-09-01 11:53:00,189.340225148201,189.92742495006985,188.1970632420646,189.48971383836533,45676575
AAPL,2023-09-01 11:54:00,189.34001507759092,189.92743536631264,188.19694692293805,189.4897555033366,45676496
AAPL,2023-09-01 11:55:00,189.3398050069809,189.92744578255548,188.19683060381143,189.48979716830783,45676417
AAPL,2023-09-01 11:56:00,189.33959493637084,189.9274561987983,188.19671428468493,189.48983883327907,45676339
AAPL,2023-09-01 11:57:00,189.3393848657608,189.92746661504108,188.1965979655584,189.48988049825036,45676260
AAPL,2023-09-01 11:58:00,189.3391747951508,189.9274770312839,188.1964816464318,189.4899221632216,45676182
AAPL,2023-09-01 11:59:00,189.33896472454072,189.92748744752672,188.19636532730527,189.48996382819283,45676103
AAPL,2023-09-01 12:00:00,189.33875465393064,189.92749786376956,188.1962490081787,189.4900054931641,45676025
AAPL,2023-09-01 12:01:00,189.3385445833206,189.92750828001235,188.19613268905212,189.4900471581353,45675946
AAPL,2023-09-01 12:02:00,189.33833451271056,189.9275186962552,188.1960163699256,189.49008882310656,45675867
AAPL,2023-09-01 12:03:00,189.3381244421005,189.927529112498,188.19590005079905,189.4901304880778,45675789
AAPL,2023-09-01 12:04:00,189.33791437149048,189.9275395287408,188.1957837316725,189.49017215304903,45675710
AAPL,2023-09-01 12:05:00,189.33770430088043,189.9275499449836,188.195667412546,189.4902138180203,45675632
AAPL,2023-09-01 12:06:00,189.3374942302704,189.9275603612264,188.1955510934194,189.49025548299156,45675553
AAPL,2023-09-01 12:07:00,189.33728415966036,189.9275707774692,188.19543477429283,189.4902971479628,45675474
AAPL,2023-09-01 12:08:00,189.3370740890503,189.92758119371203,188.19531845516627,189.49033881293403,45675396
AAPL,2023-09-01 12:09:00,189.33686401844025,189.92759160995485,188.1952021360397,189.4903804779053,45675317
AAPL,2023-09-01 12:10:00,189.3366539478302,189.92760202619763,188.1950858169132,189.49042214287653,45675239
AAPL,2023-09-01 12:11:00,189.33644387722012,189.92761244244045,188.19496949778664,189.49046380784776,45675160
AAPL,2023-09-01 12:12:00,189.3362338066101,189.9276228586833,188.19485317866008,189.49050547281905,45675082
AAPL,2023-09-01 12:13:00,189.33602373600007,189.92763327492608,188.19473685953352,189.49054713779023,45675003
AAPL,2023-09-01 12:14:00,189.33581366539,189.9276436911689,188.19462054040696,189.4905888027615,45674924
AAPL,2023-09-01 12:15:00,189.33560359478,189.9276541074117,188.19450422128045,189.4906304677328,45674846
AAPL,2023-09-01 12:16:00,189.33539352416992,189.92766452365453,188.19438790215384,189.490672132704,45674767
AAPL,2023-09-01 12:17:00,189.33518345355984,189.9276749398973,188.1942715830273,189.49071379767523,45674689
AAPL,2023-09-01 12:18:00,189.33497338294984,189.92768535614013,188.1941552639008,189.4907554626465,45674610
AAPL,2023-09-01 12:19:00,189.3347633123398,189.92769577238292,188.1940389447742,189.49079712761767,45674532
AAPL,2023-09-01 12:20:00,189.3345532417297,189.92770618862576,188.19392262564764,189.490838792589,45674453
AAPL,2023-09-01 12:21:00,189.33434317111968,189.92771660486855,188.1938063065211,189.49088045756025,45674374
AAPL,2023-09-01 12:22:00,189.33413310050963,189.9277270211114,188.19368998739452,189.49092212253143,45674296
AAPL,2023-09-01 12:23:00,189.3339230298996,189.92773743735415,188.193573668268,189.49096378750272,45674217
AAPL,2023-09-01 12:24:00,189.3337129592896,189.927747853597,188.19345734914145,189.491005452474,45674139
AAPL,2023-09-01 12:25:00,189.3335028886795,189.9277582698398,188.1933410300149,189.4910471174452,45674060
AAPL,2023-09-01 12:26:00,189.33329281806945,189.92776868608263,188.19322471088836,189.49108878241643,45673982
AAPL,2023-09-01 12:27:00,189.3330827474594,189.92777910232545,188.19310839176177,189.4911304473877,45673903
AAPL,2023-09-01 12:28:00,189.33287267684935,189.92778951856823,188.19299207263523,189.49117211235892,45673824
AAPL,2023-09-01 12:29:00,189.33266260623927,189.92779993481105,188.19287575350867,189.4912137773302,45673746
AAPL,2023-09-01 12:30:00,189.33245253562927,189.92781035105384,188.1927594343821,189.49125544230145,45673667
AAPL,2023-09-01 12:31:00,189.3322424650192,189.92782076729668,188.1926431152556,189.4912971072727,45673589
AAPL,2023-09-01 12:32:00,189.3320323944092,189.9278311835395,188.19252679612904,189.49133877224392,45673510
AAPL,2023-09-01 12:33:00,189.33182232379917,189.9278415997823,188.19241047700245,189.4913804372152,45673431
AAPL,2023-09-01 12:34:00,189.3316122531891,189.92785201602516,188.19229415787592,189.4914221021864,45673353
AAPL,2023-09-01 12:35:00,189.33140218257904,189.92786243226797,188.19217783874936,189.49146376715763,45673274
AAPL,2023-09-01 12:36:00,189.331192111969,189.92787284851076,188.1920615196228,189.4915054321289,45673196
AAPL,2023-09-01 12:37:00,189.3309820413589,189.92788326475355,188.19194520049624,189.49154709710012,45673117
AAPL,2023-09-01 12:38:00,189.3307719707489,189.9278936809964,188.1918288813697,189.4915887620714,45673039
AAPL,2023-09-01 12:39:00,189.3305619001389,189.9279040972392,188.19171256224317,189.49163042704265,45672960
AAPL,2023-09-01 12:40:00,189.3303518295288,189.927914513482,188.19159624311655,189.49167209201389,45672881
AAPL,2023-09-01 12:41:00,189.3301417589188,189.9279249297248,188.19147992399004,189.49171375698512,45672803
AAPL,2023-09-01 12:42:00,189.3299316883087,189.9279353459676,188.19136360486348,189.4917554219564,45672724
AAPL,2023-09-01 12:43:00,189.32972161769868,189.9279457622104,188.1912472857369,189.4917970869276,45672646
AAPL,2023-09-01 12:44:00,189.32951154708863,189.92795617845323,188.1911309666104,189.49183875189888,45672567
AAPL,2023-09-01 12:45:00,189.32930147647855,189.92796659469604,188.19101464748385,189.4918804168701,45672489
AAPL,2023-09-01 12:46:00,189.32909140586847,189.9279770109389,188.1908983283573,189.49192208184132,45672410
AAPL,2023-09-01 12:47:00,189.32888133525847,189.92798742718168,188.19078200923076,189.49196374681264,45672331
AAPL,2023-09-01 12:48:00,189.32867126464845,189.9279978434245,188.19066569010417,189.49200541178385,45672253
AAPL,2023-09-01 12:49:00,189.3284611940384,189.92800825966728,188.1905493709776,189.4920470767551,45672174
AAPL,2023-09-01 12:50:00,189.32825112342837,189.9280186759101,188.19043305185107,189.49208874172635,45672096
AAPL,2023-09-01 12:51:00,189.3280410528183,189.9280290921529,188.1903167327245,189.4921304066976,45672017
AAPL,2023-09-01 12:52:00,189.32783098220824,189.92803950839573,188.19020041359795,189.49217207166885,45671939
AAPL,2023-09-01 12:53:00,189.32762091159825,189.92804992463851,188.1900840944714,189.49221373664008,45671860
AAPL,2023-09-01 12:54:00,189.32741084098816,189.92806034088136,188.18996777534483,189.4922554016113,45671781
AAPL,2023-09-01 12:55:00,189.3272007703781,189.92807075712412,188.1898514562183,189.49229706658255,45671703
AAPL,2023-09-01 12:56:00,189.3269906997681,189.92808117336696,188.18973513709173,189.49233873155384,45671624
AAPL,2023-09-01 12:57:00,189.326780629158,189.92809158960975,188.1896188179652,189.49238039652508,45671546
AAPL,2023-09-01 12:58:00,189.326570558548,189.9281020058526,188.18950249883864,189.4924220614963,45671467
AAPL,2023-09-01 12:59:00,189.32636048793796,189.9281124220954,188.18938617971207,189.49246372646755,45671388
AAPL,2023-09-01 13:00:00,189.32615041732788,189.92812283833825,188.18926986058557,189.4925053914388,45671310
AAPL,2023-09-01 13:01:00,189.32594034671783,189.92813325458104,188.18915354145895,189.49254705641005,45671231
AAPL,2023-09-01 13:02:00,189.32573027610775,189.92814367082383,188.1890372223324,189.49258872138128,45671153
AAPL,2023-09-01 13:03:00,189.32552020549772,189.92815408706664,188.18892090320588,189.49263038635252,45671074
AAPL,2023-09-01 13:04:00,189.3253101348877,189.92816450330943,188.1888045840793,189.49267205132375,45670996
AAPL,2023-09-01 13:05:00,189.32510006427765,189.92817491955228,188.1886882649528,189.49271371629504,45670917
AAPL,2023-09-01 13:06:00,189.3248899936676,189.9281853357951,188.18857194582623,189.49275538126628,45670838
AAPL,2023-09-01 13:07:00,189.32467992305757,189.9281957520379,188.1884556266997,189.4927970462375,45670760
AAPL,2023-09-01 13:08:00,189.32446985244752,189.9282061682807,188.1883393075731,189.4928387112088,45670681
AAPL,2023-09-01 13:09:00,189.32425978183747,189.9282165845235,188.1882229884465,189.49288037618,45670603
AAPL,2023-09-01 13:10:00,189.32404971122745,189.92822700076636,188.18810666932,189.49292204115125,45670524
AAPL,2023-09-01 13:11:00,189.32383964061736,189.92823741700917,188.18799035019345,189.4929637061225,45670446
AAPL,2023-09-01 13:12:00,189.3236295700073,189.928247833252,188.18787403106688,189.49300537109372,45670367
AAPL,2023-09-01 13:13:00,189.3234194993973,189.9282582494948,188.18775771194035,189.493047036065,45670288
AAPL,2023-09-01 13:14:00,189.32320942878724,189.9282686657376,188.1876413928138,189.49308870103624,45670210
AAPL,2023-09-01 13:15:00,189.3229993581772,189.9282790819804,188.18752507368723,189.49313036600748,45670131
AAPL,2023-09-01 13:16:00,189.32278928756716,189.9282894982232,188.1874087545607,189.49317203097877,45670053
AAPL,2023-09-01 13:17:00,189.32257921695708,189.928299914466,188.18729243543413,189.49321369595,45669974
AAPL,2023-09-01 13:18:00,189.32236914634703,189.92831033070885,188.1871761163076,189.4932553609212,45669896
AAPL,2023-09-01 13:19:00,189.322159075737,189.92832074695164,188.18705979718104,189.49329702589247,45669817
AAPL,2023-09-01 13:20:00,189.32194900512692,189.92833116319449,188.18694347805447,189.4933386908637,45669738
AAPL,2023-09-01 13:21:00,189.3217389345169,189.92834157943724,188.1868271589279,189.49338035583497,45669660
AAPL,2023-09-01 13:22:00,189.32152886390685,189.9283519956801,188.18671083980135,189.4934220208062,45669581
AAPL,2023-09-01 13:23:00,189.32131879329685,189.92836241192288,188.1865945206748,189.49346368577744,45669503
AAPL,2023-09-01 13:24:00,189.3211087226868,189.9283728281657,188.18647820154823,189.4935053507487,45669424
AAPL,2023-09-01 13:25:00,189.32089865207672,189.9283832444085,188.1863618824217,189.49354701571997,45669346
AAPL,2023-09-01 13:26:00,189.32068858146667,189.92839366065127,188.1862455632952,189.4935886806912,45669267
AAPL,2023-09-01 13:27:00,189.32047851085665,189.9284040768941,188.1861292441686,189.49363034566244,45669188
AAPL,2023-09-01 13:28:00,189.3202684402466,189.92841449313693,188.18601292504204,189.49367201063367,45669110
AAPL,2023-09-01 13:29:00,189.3200583696365,189.92842490937971,188.1858966059155,189.4937136756049,45669031
AAPL,2023-09-01 13:30:00,189.3198482990265,189.92843532562256,188.1857802867889,189.49375534057617,45668953
AAPL,2023-09-01 13:31:00,189.31963822841644,189.92844574186535,188.1856639676624,189.4937970055474,45668874
AAPL,2023-09-01 13:32:00,189.3194281578064,189.9284561581082,188.18554764853585,189.49383867051867,45668795
AAPL,2023-09-01 13:33:00,189.3192180871964,189.928466574351,188.18543132940928,189.4938803354899,45668717
AAPL,2023-09-01 13:34:00,189.3190080165863,189.9284769905938,188.18531501028272,189.4939220004612,45668638
AAPL,2023-09-01 13:35:00,189.31879794597623,189.9284874068366,188.1851986911562,189.4939636654324,45668560
AAPL,2023-09-01 13:36:00,189.3185878753662,189.92849782307945,188.18508237202963,189.49400533040364,45668481
AAPL,2023-09-01 13:37:00,189.31837780475612,189.92850823932224,188.18496605290304,189.4940469953749,45668403
AAPL,2023-09-01 13:38:00,189.31816773414613,189.92851865556503,188.1848497337765,189.4940886603461,45668324
AAPL,2023-09-01 13:39:00,189.31795766353608,189.92852907180787,188.18473341465,189.49413032531737,45668245
AAPL,2023-09-01 13:40:00,189.31774759292605,189.92853948805063,188.1846170955234,189.49417199028863,45668167
AAPL,2023-09-01 13:41:00,189.317537522316,189.92854990429348,188.18450077639685,189.49421365525987,45668088
AAPL,2023-09-01 13:42:00,189.31732745170592,189.9285603205363,188.1843844572703,189.49425532023116,45668010
AAPL,2023-09-01 13:43:00,189.3171173810959,189.9285707367791,188.18426813814372,189.4942969852024,45667931
AAPL,2023-09-01 13:44:00,189.31690731048585,189.92858115302192,188.1841518190172,189.4943386501736,45667853
AAPL,2023-09-01 13:45:00,189.3166972398758,189.92859156926477,188.18403549989063,189.49438031514487,45667774
AAPL,2023-09-01 13:46:00,189.3164871692657,189.9286019855076,188.1839191807641,189.4944219801161,45667695
AAPL,2023-09-01 13:47:00,189.3162770986557,189.92861240175037,188.18380286163756,189.4944636450873,45667617
AAPL,2023-09-01 13:48:00,189.3160670280457,189.9286228179932,188.183686542511,189.4945053100586,45667538
